Time,DI1,DI2,DI3,DI4,DI5,DI6,I1L_valid,V1 [10nV],I1L [10pA],I1H [nA],V1,I1L,I1H
,1,0,1,1,1,0,1,134003,-99346,-499661,0.00134003,-9.9346E-07,-0.000499661
,1,0,1,1,1,0,1,133758,-87338,-499916,0.00133758,-8.7338E-07,-0.000499916
,1,0,1,1,1,0,1,133758,-82464,-500869,0.00133758,-8.2464E-07,-0.000500869
,1,0,1,1,1,0,1,132658,-84077,-501283,0.00132658,-8.4077E-07,-0.000501283
,1,0,1,1,1,0,1,132780,-80501,-500488,0.0013278,-8.0501E-07,-0.000500488
,1,0,1,1,1,0,1,133514,-82973,-498294,0.00133514,-8.2973E-07,-0.000498294
,1,0,1,1,1,0,1,133758,-91475,-499471,0.00133758,-9.1475E-07,-0.000499471
,1,0,1,1,1,0,1,132903,-102239,-499153,0.00132903,-1.02239E-06,-0.000499153
,1,0,1,1,1,0,1,133025,-102467,-500647,0.00133025,-1.02467E-06,-0.000500647
,1,0,1,1,1,0,1,132780,-102379,-502300,0.0013278,-1.02379E-06,-0.0005023
,1,0,1,1,1,0,1,132536,-105324,-501410,0.00132536,-1.05324E-06,-0.00050141
,1,0,1,1,1,0,1,133147,-105167,-498867,0.00133147,-1.05167E-06,-0.000498867
,1,0,1,1,1,0,1,131680,-104571,-498294,0.0013168,-1.04571E-06,-0.000498294
,1,0,1,1,1,0,1,132903,-102432,-501378,0.00132903,-1.02432E-06,-0.000501378
,1,0,1,1,1,0,1,133514,-97734,-500869,0.00133514,-9.7734E-07,-0.000500869
,1,0,1,1,1,0,1,132903,-91142,-499089,0.00132903,-9.1142E-07,-0.000499089
,1,0,1,1,1,0,1,133392,-90599,-499057,0.00133392,-9.0599E-07,-0.000499057
,1,0,1,1,1,0,1,132903,-92842,-498231,0.00132903,-9.2842E-07,-0.000498231
,1,0,1,1,1,0,1,132903,-94262,-500265,0.00132903,-9.4262E-07,-0.000500265
,1,0,1,1,1,0,1,132780,-104658,-500043,0.0013278,-1.04658E-06,-0.000500043
,1,0,1,1,1,0,1,132169,-108217,-500742,0.00132169,-1.08217E-06,-0.000500742
,1,0,1,1,1,0,1,133269,-109497,-500202,0.00133269,-1.09497E-06,-0.000500202
,1,0,1,1,1,0,1,133147,-109760,-498517,0.00133147,-1.0976E-06,-0.000498517
,1,0,1,1,1,0,1,132903,-99907,-496323,0.00132903,-9.9907E-07,-0.000496323
,1,0,1,1,1,0,1,132414,-95945,-499184,0.00132414,-9.5945E-07,-0.000499184
,1,0,1,1,1,0,1,132903,-88916,-498962,0.00132903,-8.8916E-07,-0.000498962
,1,0,1,1,1,0,1,133392,-79396,-499979,0.00133392,-7.9396E-07,-0.000499979
,1,0,1,1,1,0,1,133881,-75855,-500361,0.00133881,-7.5855E-07,-0.000500361
,1,0,1,1,1,0,1,132903,-75119,-500297,0.00132903,-7.5119E-07,-0.000500297
,1,0,1,1,1,0,1,133147,-78134,-500615,0.00133147,-7.8134E-07,-0.000500615
,1,0,1,1,1,0,1,133392,-82447,-498771,0.00133392,-8.2447E-07,-0.000498771
,1,0,1,1,1,0,1,133147,-86198,-498898,0.00133147,-8.6198E-07,-0.000498898
,1,0,1,1,1,0,1,133392,-96471,-497086,0.00133392,-9.6471E-07,-0.000497086
,1,0,1,1,1,0,1,133392,-97418,-499089,0.00133392,-9.7418E-07,-0.000499089
,1,0,1,1,1,0,1,132658,-94631,-499248,0.00132658,-9.4631E-07,-0.000499248
,1,0,1,1,1,0,1,131558,-96752,-500138,0.00131558,-9.6752E-07,-0.000500138
,1,0,1,1,1,0,1,131435,-98470,-500551,0.00131435,-9.847E-07,-0.000500551
,1,0,1,1,1,0,1,132414,-100766,-501441,0.00132414,-1.00766E-06,-0.000501441
,1,0,1,1,1,0,1,132903,-96349,-499820,0.00132903,-9.6349E-07,-0.00049982
1550139523,1,0,1,1,1,0,1,132780,-96191,-497786,0.0013278,-9.6191E-07,-0.000497786
,1,0,1,1,1,0,1,133025,-93228,-499153,0.00133025,-9.3228E-07,-0.000499153
,1,0,1,1,1,0,1,131924,-85935,-499916,0.00131924,-8.5935E-07,-0.000499916
,1,0,1,1,1,0,1,132169,-81816,-498867,0.00132169,-8.1816E-07,-0.000498867
,1,0,1,1,1,0,1,132780,-87759,-498485,0.0013278,-8.7759E-07,-0.000498485
,1,0,1,1,1,0,1,132536,-93193,-499248,0.00132536,-9.3193E-07,-0.000499248
,1,0,1,1,1,0,1,133758,-96892,-498135,0.00133758,-9.6892E-07,-0.000498135
,1,0,1,1,1,0,1,134125,-98102,-498199,0.00134125,-9.8102E-07,-0.000498199
,1,0,1,1,1,0,1,132903,-100048,-497881,0.00132903,-1.00048E-06,-0.000497881
,1,0,1,1,1,0,1,131802,-101415,-497722,0.00131802,-1.01415E-06,-0.000497722
,1,0,1,1,1,0,1,133025,-101555,-499407,0.00133025,-1.01555E-06,-0.000499407
,1,0,1,1,1,0,1,133392,-94368,-499375,0.00133392,-9.4368E-07,-0.000499375
,1,0,1,1,1,0,1,133514,-92544,-497690,0.00133514,-9.2544E-07,-0.00049769
,1,0,1,1,1,0,1,132169,-89757,-497722,0.00132169,-8.9757E-07,-0.000497722
,1,0,1,1,1,0,1,132169,-86041,-500679,0.00132169,-8.6041E-07,-0.000500679
,1,0,1,1,1,0,1,133514,-82727,-500679,0.00133514,-8.2727E-07,-0.000500679
,1,0,1,1,1,0,1,133269,-82867,-499693,0.00133269,-8.2867E-07,-0.000499693
,1,0,1,1,1,0,1,133269,-83814,-499884,0.00133269,-8.3814E-07,-0.000499884
,1,0,1,1,1,0,1,133392,-92001,-497754,0.00133392,-9.2001E-07,-0.000497754
,1,0,1,1,1,0,1,132169,-93158,-498898,0.00132169,-9.3158E-07,-0.000498898
,1,0,1,1,1,0,1,132780,-90178,-500361,0.0013278,-9.0178E-07,-0.000500361
,1,0,1,1,1,0,1,132536,-94035,-499025,0.00132536,-9.4035E-07,-0.000499025
,1,0,1,1,1,0,1,132780,-108603,-498898,0.0013278,-1.08603E-06,-0.000498898
,1,0,1,1,1,0,1,133514,-113809,-500996,0.00133514,-1.13809E-06,-0.000500996
,1,0,1,1,1,0,1,133758,-116667,-500297,0.00133758,-1.16667E-06,-0.000500297
,1,0,1,1,1,0,1,133147,-112495,-499407,0.00133147,-1.12495E-06,-0.000499407
,1,0,1,1,1,0,1,132780,-107586,-498962,0.0013278,-1.07586E-06,-0.000498962
,1,0,1,1,1,0,1,132414,-104798,-499343,0.00132414,-1.04798E-06,-0.000499343
,1,0,1,1,1,0,1,133147,-101187,-500170,0.00133147,-1.01187E-06,-0.00050017
,1,0,1,1,1,0,1,133881,-100679,-499248,0.00133881,-1.00679E-06,-0.000499248
,1,0,1,1,1,0,1,132291,-103589,-500170,0.00132291,-1.03589E-06,-0.00050017
,1,0,1,1,1,0,1,132903,-106569,-498517,0.00132903,-1.06569E-06,-0.000498517
,1,0,1,1,1,0,1,133147,-114318,-499471,0.00133147,-1.14318E-06,-0.000499471
,1,0,1,1,1,0,1,133147,-115510,-501187,0.00133147,-1.1551E-06,-0.000501187
,1,0,1,1,1,0,1,133025,-118017,-499280,0.00133025,-1.18017E-06,-0.00049928
,1,0,1,1,1,0,1,134003,-118858,-500520,0.00134003,-1.18858E-06,-0.00050052
,1,0,1,1,1,0,1,133881,-109251,-500806,0.00133881,-1.09251E-06,-0.000500806
,1,0,1,1,1,0,1,133392,-96804,-497881,0.00133392,-9.6804E-07,-0.000497881
,1,0,1,1,1,0,1,132780,-90862,-496610,0.0013278,-9.0862E-07,-0.00049661
,1,0,1,1,1,0,1,132903,-89336,-498771,0.00132903,-8.9336E-07,-0.000498771
,1,0,1,1,1,0,1,133147,-90178,-500011,0.00133147,-9.0178E-07,-0.000500011
,1,0,1,1,1,0,1,133147,-81973,-501346,0.00133147,-8.1973E-07,-0.000501346
,1,0,1,1,1,0,1,132780,-84182,-500710,0.0013278,-8.4182E-07,-0.00050071
,1,0,1,1,1,0,1,133147,-89897,-498612,0.00133147,-8.9897E-07,-0.000498612
,1,0,1,1,1,0,1,132780,-90581,-498739,0.0013278,-9.0581E-07,-0.000498739
,1,0,1,1,1,0,1,133147,-90967,-498263,0.00133147,-9.0967E-07,-0.000498263
,1,0,1,1,1,0,1,132780,-88618,-499916,0.0013278,-8.8618E-07,-0.000499916
,1,0,1,1,1,0,1,132414,-87215,-501251,0.00132414,-8.7215E-07,-0.000501251
,1,0,1,1,1,0,1,132536,-92264,-499089,0.00132536,-9.2264E-07,-0.000499089
,1,0,1,1,1,0,1,132780,-92036,-499057,0.0013278,-9.2036E-07,-0.000499057
,1,0,1,1,1,0,1,132291,-90318,-500679,0.00132291,-9.0318E-07,-0.000500679
,1,0,1,1,1,0,1,132780,-90984,-499725,0.0013278,-9.0984E-07,-0.000499725
,1,0,1,1,1,0,1,132903,-95016,-497372,0.00132903,-9.5016E-07,-0.000497372
,1,0,1,1,1,0,1,133636,-91423,-499725,0.00133636,-9.1423E-07,-0.000499725
,1,0,1,1,1,0,1,133147,-92492,-498994,0.00133147,-9.2492E-07,-0.000498994
,1,0,1,1,1,0,1,133147,-95244,-498994,0.00133147,-9.5244E-07,-0.000498994
,1,0,1,1,1,0,1,132780,-99504,-499566,0.0013278,-9.9504E-07,-0.000499566
,1,0,1,1,1,0,1,133758,-104185,-498390,0.00133758,-1.04185E-06,-0.00049839
,1,0,1,1,1,0,1,134003,-101310,-498326,0.00134003,-1.0131E-06,-0.000498326
,1,0,1,1,1,0,1,133269,-96752,-496864,0.00133269,-9.6752E-07,-0.000496864
,1,0,1,1,1,0,1,132536,-94368,-497086,0.00132536,-9.4368E-07,-0.000497086
,1,0,1,1,1,0,1,131924,-90125,-498803,0.00131924,-9.0125E-07,-0.000498803
,1,0,1,1,1,0,1,132291,-92825,-500996,0.00132291,-9.2825E-07,-0.000500996
,1,0,1,1,1,0,1,132780,-85883,-499057,0.0013278,-8.5883E-07,-0.000499057
,1,0,1,1,1,0,1,133025,-83691,-495656,0.00133025,-8.3691E-07,-0.000495656
,1,0,1,1,1,0,1,133758,-84936,-497372,0.00133758,-8.4936E-07,-0.000497372
,1,0,1,1,1,0,1,133025,-88530,-499788,0.00133025,-8.853E-07,-0.000499788
,1,0,1,1,1,0,1,132780,-86111,-497881,0.0013278,-8.6111E-07,-0.000497881
,1,0,1,1,1,0,1,133758,-87057,-496610,0.00133758,-8.7057E-07,-0.00049661
,1,0,1,1,1,0,1,132169,-84761,-497754,0.00132169,-8.4761E-07,-0.000497754
,1,0,1,1,1,0,1,132780,-92387,-499439,0.0013278,-9.2387E-07,-0.000499439
,1,0,1,1,1,0,1,132169,-94105,-499312,0.00132169,-9.4105E-07,-0.000499312
,1,0,1,1,1,0,1,133147,-87794,-498994,0.00133147,-8.7794E-07,-0.000498994
,1,0,1,1,1,0,1,133758,-83569,-498421,0.00133758,-8.3569E-07,-0.000498421
,1,0,1,1,1,0,1,132780,-84936,-499661,0.0013278,-8.4936E-07,-0.000499661
,1,0,1,1,1,0,1,132780,-83989,-501537,0.0013278,-8.3989E-07,-0.000501537
,1,0,1,1,1,0,1,132414,-85094,-500901,0.00132414,-8.5094E-07,-0.000500901
,1,0,1,1,1,0,1,132536,-92474,-500392,0.00132536,-9.2474E-07,-0.000500392
,1,0,1,1,1,0,1,132903,-97225,-498898,0.00132903,-9.7225E-07,-0.000498898
,1,0,1,1,1,0,1,131680,-101590,-499057,0.0013168,-1.0159E-06,-0.000499057
,1,0,1,1,1,0,1,132780,-103291,-501219,0.0013278,-1.03291E-06,-0.000501219
,1,0,1,1,1,0,1,133514,-103554,-499757,0.00133514,-1.03554E-06,-0.000499757
,1,0,1,1,1,0,1,133269,-99750,-499407,0.00133269,-9.975E-07,-0.000499407
,1,0,1,1,1,0,1,133147,-102730,-498326,0.00133147,-1.0273E-06,-0.000498326
,1,0,1,1,1,0,1,133269,-98628,-496196,0.00133269,-9.8628E-07,-0.000496196
,1,0,1,1,1,0,1,133392,-95209,-498072,0.00133392,-9.5209E-07,-0.000498072
,1,0,1,1,1,0,1,133758,-98032,-499312,0.00133758,-9.8032E-07,-0.000499312
,1,0,1,1,1,0,1,132536,-97699,-500297,0.00132536,-9.7699E-07,-0.000500297
,1,0,1,1,1,0,1,132903,-99259,-498867,0.00132903,-9.9259E-07,-0.000498867
,1,0,1,1,1,0,1,132536,-104711,-500106,0.00132536,-1.04711E-06,-0.000500106
,1,0,1,1,1,0,1,132414,-103641,-499979,0.00132414,-1.03641E-06,-0.000499979
,1,0,1,1,1,0,1,133147,-109935,-499598,0.00133147,-1.09935E-06,-0.000499598
,1,0,1,1,1,0,1,132903,-107393,-498549,0.00132903,-1.07393E-06,-0.000498549
,1,0,1,1,1,0,1,132414,-104500,-498453,0.00132414,-0.000001045,-0.000498453
,1,0,1,1,1,0,1,132169,-103203,-498835,0.00132169,-1.03203E-06,-0.000498835
,1,0,1,1,1,0,1,132169,-113020,-496959,0.00132169,-1.1302E-06,-0.000496959
,1,0,1,1,1,0,1,131313,-108322,-498867,0.00131313,-1.08322E-06,-0.000498867
,1,0,1,1,1,0,1,132169,-98470,-498549,0.00132169,-9.847E-07,-0.000498549
,1,0,1,1,1,0,1,131924,-87461,-498231,0.00131924,-8.7461E-07,-0.000498231
,1,0,1,1,1,0,1,132903,-83481,-497627,0.00132903,-8.3481E-07,-0.000497627
1550139523,1,0,1,1,1,0,1,132780,-82657,-497055,0.0013278,-8.2657E-07,-0.000497055
,1,0,1,1,1,0,1,132903,-81114,-497245,0.00132903,-8.1114E-07,-0.000497245
,1,0,1,1,1,0,1,134125,-80729,-498167,0.00134125,-8.0729E-07,-0.000498167
,1,0,1,1,1,0,1,133025,-84936,-499343,0.00133025,-8.4936E-07,-0.000499343
,1,0,1,1,1,0,1,133392,-90581,-497722,0.00133392,-9.0581E-07,-0.000497722
,1,0,1,1,1,0,1,132414,-93544,-496959,0.00132414,-9.3544E-07,-0.000496959
,1,0,1,1,1,0,1,132414,-98102,-499153,0.00132414,-9.8102E-07,-0.000499153
,1,0,1,1,1,0,1,132780,-101608,-498962,0.0013278,-1.01608E-06,-0.000498962
,1,0,1,1,1,0,1,133392,-101976,-500075,0.00133392,-1.01976E-06,-0.000500075
,1,0,1,1,1,0,1,133147,-105587,-500647,0.00133147,-1.05587E-06,-0.000500647
,1,0,1,1,1,0,1,132780,-108322,-501283,0.0013278,-1.08322E-06,-0.000501283
,1,0,1,1,1,0,1,132658,-105149,-501664,0.00132658,-1.05149E-06,-0.000501664
,1,0,1,1,1,0,1,132780,-105605,-501441,0.0013278,-1.05605E-06,-0.000501441
,1,0,1,1,1,0,1,133514,-112302,-499916,0.00133514,-1.12302E-06,-0.000499916
,1,0,1,1,1,0,1,132903,-103799,-499566,0.00132903,-1.03799E-06,-0.000499566
,1,0,1,1,1,0,1,132291,-97365,-499725,0.00132291,-9.7365E-07,-0.000499725
,1,0,1,1,1,0,1,132169,-94894,-499343,0.00132169,-9.4894E-07,-0.000499343
,1,0,1,1,1,0,1,132169,-99802,-498231,0.00132169,-9.9802E-07,-0.000498231
,1,0,1,1,1,0,1,131680,-101959,-498517,0.0013168,-1.01959E-06,-0.000498517
,1,0,1,1,1,0,1,132414,-95595,-499312,0.00132414,-9.5595E-07,-0.000499312
,1,0,1,1,1,0,1,132903,-90826,-501124,0.00132903,-9.0826E-07,-0.000501124
,1,0,1,1,1,0,1,133025,-94648,-499439,0.00133025,-9.4648E-07,-0.000499439
,1,0,1,1,1,0,1,133269,-97804,-499502,0.00133269,-9.7804E-07,-0.000499502
,1,0,1,1,1,0,1,132780,-96577,-499248,0.0013278,-9.6577E-07,-0.000499248
,1,0,1,1,1,0,1,133758,-94859,-501060,0.00133758,-9.4859E-07,-0.00050106
,1,0,1,1,1,0,1,133758,-91317,-499852,0.00133758,-9.1317E-07,-0.000499852
,1,0,1,1,1,0,1,133147,-87531,-498517,0.00133147,-8.7531E-07,-0.000498517
,1,0,1,1,1,0,1,133269,-85953,-499629,0.00133269,-8.5953E-07,-0.000499629
,1,0,1,1,1,0,1,132658,-83236,-498676,0.00132658,-8.3236E-07,-0.000498676
,1,0,1,1,1,0,1,132291,-78923,-498835,0.00132291,-7.8923E-07,-0.000498835
,1,0,1,1,1,0,1,133392,-80518,-500106,0.00133392,-8.0518E-07,-0.000500106
,1,0,1,1,1,0,1,132780,-89932,-499025,0.0013278,-8.9932E-07,-0.000499025
,1,0,1,1,1,0,1,132047,-88337,-500456,0.00132047,-8.8337E-07,-0.000500456
,1,0,1,1,1,0,1,132169,-94280,-500456,0.00132169,-9.428E-07,-0.000500456
,1,0,1,1,1,0,1,132903,-102362,-500329,0.00132903,-1.02362E-06,-0.000500329
,1,0,1,1,1,0,1,133392,-103712,-499629,0.00133392,-1.03712E-06,-0.000499629
,1,0,1,1,1,0,1,133392,-101608,-498326,0.00133392,-1.01608E-06,-0.000498326
,1,0,1,1,1,0,1,133147,-100276,-500075,0.00133147,-1.00276E-06,-0.000500075
,1,0,1,1,1,0,1,133025,-98803,-501314,0.00133025,-9.8803E-07,-0.000501314
,1,0,1,1,1,0,1,132536,-99048,-498771,0.00132536,-9.9048E-07,-0.000498771
,1,0,1,1,1,0,1,132291,-96945,-499216,0.00132291,-9.6945E-07,-0.000499216
,1,0,1,1,1,0,1,132536,-95157,-500583,0.00132536,-9.5157E-07,-0.000500583
,1,0,1,1,1,0,1,132903,-97663,-498708,0.00132903,-9.7663E-07,-0.000498708
,1,0,1,1,1,0,1,133392,-101064,-501028,0.00133392,-1.01064E-06,-0.000501028
,1,0,1,1,1,0,1,132536,-98470,-499089,0.00132536,-9.847E-07,-0.000499089
,1,0,1,1,1,0,1,132780,-101555,-497913,0.0013278,-1.01555E-06,-0.000497913
,1,0,1,1,1,0,1,133636,-99469,-497277,0.00133636,-9.9469E-07,-0.000497277
,1,0,1,1,1,0,1,132780,-98645,-497213,0.0013278,-9.8645E-07,-0.000497213
,1,0,1,1,1,0,1,132536,-92211,-496705,0.00132536,-9.2211E-07,-0.000496705
,1,0,1,1,1,0,1,133758,-89144,-498135,0.00133758,-8.9144E-07,-0.000498135
,1,0,1,1,1,0,1,134370,-85550,-499439,0.0013437,-8.555E-07,-0.000499439
,1,0,1,1,1,0,1,134003,-86409,-500520,0.00134003,-8.6409E-07,-0.00050052
,1,0,1,1,1,0,1,132780,-91545,-498326,0.0013278,-9.1545E-07,-0.000498326
,1,0,1,1,1,0,1,133025,-92878,-499534,0.00133025,-9.2878E-07,-0.000499534
,1,0,1,1,1,0,1,134003,-92790,-496959,0.00134003,-9.279E-07,-0.000496959
,1,0,1,1,1,0,1,133392,-97786,-497976,0.00133392,-9.7786E-07,-0.000497976
,1,0,1,1,1,0,1,133147,-101801,-499884,0.00133147,-1.01801E-06,-0.000499884
,1,0,1,1,1,0,1,132536,-99417,-500551,0.00132536,-9.9417E-07,-0.000500551
,1,0,1,1,1,0,1,132536,-99346,-498867,0.00132536,-9.9346E-07,-0.000498867
,1,0,1,1,1,0,1,133147,-102362,-499248,0.00133147,-1.02362E-06,-0.000499248
,1,0,1,1,1,0,1,132780,-104728,-498994,0.0013278,-1.04728E-06,-0.000498994
,1,0,1,1,1,0,1,132047,-96647,-498962,0.00132047,-9.6647E-07,-0.000498962
,1,0,1,1,1,0,1,132291,-96121,-500520,0.00132291,-9.6121E-07,-0.00050052
,1,0,1,1,1,0,1,132780,-97453,-500965,0.0013278,-9.7453E-07,-0.000500965
,1,0,1,1,1,0,1,131802,-102239,-499979,0.00131802,-1.02239E-06,-0.000499979
,1,0,1,1,1,0,1,131680,-100837,-498358,0.0013168,-1.00837E-06,-0.000498358
,1,0,1,1,1,0,1,131802,-99276,-500265,0.00131802,-9.9276E-07,-0.000500265
,1,0,1,1,1,0,1,132414,-100363,-498803,0.00132414,-1.00363E-06,-0.000498803
,1,0,1,1,1,0,1,132903,-99469,-499534,0.00132903,-9.9469E-07,-0.000499534
,1,0,1,1,1,0,1,132658,-99119,-499884,0.00132658,-9.9119E-07,-0.000499884
,1,0,1,1,1,0,1,131924,-105237,-500392,0.00131924,-1.05237E-06,-0.000500392
,1,0,1,1,1,0,1,132047,-106779,-498867,0.00132047,-1.06779E-06,-0.000498867
,1,0,1,1,1,0,1,133025,-109321,-499184,0.00133025,-1.09321E-06,-0.000499184
,1,0,1,1,1,0,1,132903,-109953,-501600,0.00132903,-1.09953E-06,-0.0005016
,1,0,1,1,1,0,1,132414,-106218,-502332,0.00132414,-1.06218E-06,-0.000502332
,1,0,1,1,1,0,1,132780,-106674,-500488,0.0013278,-1.06674E-06,-0.000500488
,1,0,1,1,1,0,1,133269,-101801,-499407,0.00133269,-1.01801E-06,-0.000499407
,1,0,1,1,1,0,1,132780,-99013,-498962,0.0013278,-9.9013E-07,-0.000498962
,1,0,1,1,1,0,1,131435,-93158,-499184,0.00131435,-9.3158E-07,-0.000499184
,1,0,1,1,1,0,1,131680,-95718,-500965,0.0013168,-9.5718E-07,-0.000500965
,1,0,1,1,1,0,1,132536,-92685,-501569,0.00132536,-9.2685E-07,-0.000501569
,1,0,1,1,1,0,1,132291,-92176,-500265,0.00132291,-9.2176E-07,-0.000500265
,1,0,1,1,1,0,1,131680,-89599,-498104,0.0013168,-8.9599E-07,-0.000498104
,1,0,1,1,1,0,1,131802,-89582,-499184,0.00131802,-8.9582E-07,-0.000499184
,1,0,1,1,1,0,1,132291,-92650,-499471,0.00132291,-9.265E-07,-0.000499471
,1,0,1,1,1,0,1,132903,-93561,-497563,0.00132903,-9.3561E-07,-0.000497563
,1,0,1,1,1,0,1,133147,-95279,-497817,0.00133147,-9.5279E-07,-0.000497817
,1,0,1,1,1,0,1,133514,-97067,-499629,0.00133514,-9.7067E-07,-0.000499629
,1,0,1,1,1,0,1,132903,-94333,-500424,0.00132903,-9.4333E-07,-0.000500424
,1,0,1,1,1,0,1,131558,-95437,-498453,0.00131558,-9.5437E-07,-0.000498453
,1,0,1,1,1,0,1,131802,-99119,-497245,0.00131802,-9.9119E-07,-0.000497245
,1,0,1,1,1,0,1,132780,-95157,-498580,0.0013278,-9.5157E-07,-0.00049858
,1,0,1,1,1,0,1,133147,-93211,-499916,0.00133147,-9.3211E-07,-0.000499916
,1,0,1,1,1,0,1,132291,-92562,-499693,0.00132291,-9.2562E-07,-0.000499693
,1,0,1,1,1,0,1,132780,-93526,-499757,0.0013278,-9.3526E-07,-0.000499757
,1,0,1,1,1,0,1,133147,-92895,-498167,0.00133147,-9.2895E-07,-0.000498167
,1,0,1,1,1,0,1,132291,-92001,-496419,0.00132291,-9.2001E-07,-0.000496419
,1,0,1,1,1,0,1,132291,-96436,-500329,0.00132291,-9.6436E-07,-0.000500329
,1,0,1,1,1,0,1,132536,-97839,-498771,0.00132536,-9.7839E-07,-0.000498771
,1,0,1,1,1,0,1,132903,-95647,-497690,0.00132903,-9.5647E-07,-0.00049769
1550139523,1,0,1,1,1,0,1,132414,-97243,-497404,0.00132414,-9.7243E-07,-0.000497404
,1,0,1,1,1,0,1,132536,-99224,-499216,0.00132536,-9.9224E-07,-0.000499216
,1,0,1,1,1,0,1,133636,-99452,-499312,0.00133636,-9.9452E-07,-0.000499312
,1,0,1,1,1,0,1,132536,-98154,-498930,0.00132536,-9.8154E-07,-0.00049893
,1,0,1,1,1,0,1,132658,-90511,-499216,0.00132658,-9.0511E-07,-0.000499216
,1,0,1,1,1,0,1,132658,-84358,-498390,0.00132658,-8.4358E-07,-0.00049839
,1,0,1,1,1,0,1,132780,-89301,-498708,0.0013278,-8.9301E-07,-0.000498708
,1,0,1,1,1,0,1,133147,-91756,-498835,0.00133147,-9.1756E-07,-0.000498835
,1,0,1,1,1,0,1,132658,-92159,-496832,0.00132658,-9.2159E-07,-0.000496832
,1,0,1,1,1,0,1,133269,-87268,-496610,0.00133269,-8.7268E-07,-0.00049661
,1,0,1,1,1,0,1,133392,-86777,-499947,0.00133392,-8.6777E-07,-0.000499947
,1,0,1,1,1,0,1,132903,-94175,-500202,0.00132903,-9.4175E-07,-0.000500202
,1,0,1,1,1,0,1,133025,-93859,-500679,0.00133025,-9.3859E-07,-0.000500679
,1,0,1,1,1,0,1,132903,-91335,-499979,0.00132903,-9.1335E-07,-0.000499979
,1,0,1,1,1,0,1,132536,-91913,-499947,0.00132536,-9.1913E-07,-0.000499947
,1,0,1,1,1,0,1,133025,-93474,-498771,0.00133025,-9.3474E-07,-0.000498771
,1,0,1,1,1,0,1,133269,-87776,-500011,0.00133269,-8.7776E-07,-0.000500011
,1,0,1,1,1,0,1,133758,-84235,-498231,0.00133758,-8.4235E-07,-0.000498231
,1,0,1,1,1,0,1,133514,-91440,-498676,0.00133514,-9.144E-07,-0.000498676
,1,0,1,1,1,0,1,133147,-96243,-497881,0.00133147,-9.6243E-07,-0.000497881
,1,0,1,1,1,0,1,132903,-95788,-500424,0.00132903,-9.5788E-07,-0.000500424
,1,0,1,1,1,0,1,132780,-97961,-500106,0.0013278,-9.7961E-07,-0.000500106
,1,0,1,1,1,0,1,133025,-98242,-499757,0.00133025,-9.8242E-07,-0.000499757
,1,0,1,1,1,0,1,132658,-95577,-498390,0.00132658,-9.5577E-07,-0.00049839
,1,0,1,1,1,0,1,132414,-101187,-500329,0.00132414,-1.01187E-06,-0.000500329
,1,0,1,1,1,0,1,132903,-102975,-500869,0.00132903,-1.02975E-06,-0.000500869
,1,0,1,1,1,0,1,132658,-101731,-499884,0.00132658,-1.01731E-06,-0.000499884
,1,0,1,1,1,0,1,133392,-98926,-497372,0.00133392,-9.8926E-07,-0.000497372
,1,0,1,1,1,0,1,133147,-95735,-496991,0.00133147,-9.5735E-07,-0.000496991
,1,0,1,1,1,0,1,133392,-90949,-499025,0.00133392,-9.0949E-07,-0.000499025
,1,0,1,1,1,0,1,132291,-91475,-497659,0.00132291,-9.1475E-07,-0.000497659
,1,0,1,1,1,0,1,132903,-89424,-497722,0.00132903,-8.9424E-07,-0.000497722
,1,0,1,1,1,0,1,132903,-87969,-499184,0.00132903,-8.7969E-07,-0.000499184
,1,0,1,1,1,0,1,132780,-86391,-497659,0.0013278,-8.6391E-07,-0.000497659
,1,0,1,1,1,0,1,132414,-90826,-498549,0.00132414,-9.0826E-07,-0.000498549
,1,0,1,1,1,0,1,132169,-93491,-499757,0.00132169,-9.3491E-07,-0.000499757
,1,0,1,1,1,0,1,132291,-94683,-499153,0.00132291,-9.4683E-07,-0.000499153
,1,0,1,1,1,0,1,132414,-100924,-499375,0.00132414,-1.00924E-06,-0.000499375
,1,0,1,1,1,0,1,133147,-103186,-498135,0.00133147,-1.03186E-06,-0.000498135
,1,0,1,1,1,0,1,131924,-105991,-500361,0.00131924,-1.05991E-06,-0.000500361
,1,0,1,1,1,0,1,132658,-107849,-501441,0.00132658,-1.07849E-06,-0.000501441
,1,0,1,1,1,0,1,132780,-98961,-498835,0.0013278,-9.8961E-07,-0.000498835
,1,0,1,1,1,0,1,132903,-92246,-497277,0.00132903,-9.2246E-07,-0.000497277
,1,0,1,1,1,0,1,133147,-89950,-498326,0.00133147,-8.995E-07,-0.000498326
,1,0,1,1,1,0,1,133636,-94981,-498612,0.00133636,-9.4981E-07,-0.000498612
,1,0,1,1,1,0,1,133269,-99662,-499947,0.00133269,-9.9662E-07,-0.000499947
,1,0,1,1,1,0,1,132536,-102292,-499248,0.00132536,-1.02292E-06,-0.000499248
,1,0,1,1,1,0,1,132169,-106043,-498167,0.00132169,-1.06043E-06,-0.000498167
,1,0,1,1,1,0,1,132047,-105517,-498104,0.00132047,-1.05517E-06,-0.000498104
,1,0,1,1,1,0,1,132780,-103519,-500329,0.0013278,-1.03519E-06,-0.000500329
,1,0,1,1,1,0,1,133758,-105833,-501251,0.00133758,-1.05833E-06,-0.000501251
